distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,params_wdm_channel_count,params_wdm_channel_power_dbm,params_wdm_raman_coefficient,params_filter_model,params_filter_awg_loss_db,params_awg_isolation_db,params_channel_total_loss_db,params_raman_dark_rate_hz,sweep_detector_qber_intrinsic,sweep_detector_misalignment
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,965,0,0.0,29851.35302,0.0,0.0,0.00381538,0,496,469,0.0001526249,2.45145e-05,0.0,0.0,0.0,0.0,0,96,24.0,0.003981071706,ZERO_KEY,5.7243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.005,0.01
135.0,False,10000000,bb84-decoy,BB84DecoyProtocol,445,0,0.0,14962.788036,0.0,0.0,0.00825535,0,224,221,7.0337e-05,1.15007e-05,0.0,0.0,0.0,0.0,0,44,27.0,0.001995262315,ZERO_KEY,6.3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.005,0.01
150.0,False,10000000,bb84-decoy,BB84DecoyProtocol,238,0,0.0,7499.578149,0.0,0.0,0.01537999,0,125,113,3.7322e-05,7.0037e-06,0.0,0.0,0.0,0.0,0,24,30.0,0.001,ZERO_KEY,9.2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,30.0,0.0,0.005,0.01
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,231795,33312,0.0033312,7100768.934142,0.01516426,0.0146585,0.01567002,3515,116075,115720,0.0361489011,0.0074089189,3.10029e-05,0.01499177,0.01579587,0.46774194,1,23180,0.0,1.0,OK,6.6262,510,256,254,0,0,0,1,0,0,0,0,0,47775,23875,23875,340,231743,473,0,0,0,0,0,2683,0,1,464019,0,False,False,0,"{""afterpulse_total_count"": 473, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,0.0,0.0,0.005,0.01
15.0,True,10000000,bb84-decoy,BB84DecoyProtocol,117790,14170,0.001417,3655851.421332,0.01565498,0.01492977,0.01638019,1844,58838,58952,0.0183566448,0.0038044398,1.14951e-05,0.01554004,0.01605263,0.43478261,1,11779,3.0,0.501187233627,OK,6.9074,133,65,68,0,0,0,1,0,0,0,0,0,23955,12029,12029,155,118361,240,0,0,0,0,0,726,0,1,236171,0,False,False,0,"{""afterpulse_total_count"": 240, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,3.0,0.0,0.005,0.01
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,59862,4532,0.0004532,1857667.938681,0.01550232,0.0144805,0.01652415,928,29846,30016,0.0093342692,0.0019297902,7.4903e-06,0.01507439,0.01918092,0.66666667,1,5986,6.0,0.251188643151,OK,7.6257,30,17,13,0,0,0,1,0,0,0,0,0,12113,6079,6079,77,59698,118,0,0,0,0,0,168,0,1,119469,0,False,False,0,"{""afterpulse_total_count"": 118, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.005,0.01
45.0,True,10000000,bb84-decoy,BB84DecoyProtocol,30799,748,7.48e-05,937554.855239,0.01548752,0.0140456,0.01692943,477,15463,15336,0.0048083433,0.0009635093,3.0025e-06,0.01524179,0.01766234,0.5,1,3080,9.0,0.125892541179,OK,8.752,11,7,4,0,0,0,1,0,0,0,0,0,6036,2968,2968,43,30299,67,0,0,0,0,0,42,0,1,60680,0,False,False,0,"{""afterpulse_total_count"": 67, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.005,0.01
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,14935,0,0.0,471544.43659,0.0151992,0.01310636,0.01729204,227,7555,7380,0.0023329092,0.0004641005,1.5005e-06,0.01478044,0.02049622,0.33333333,1,1494,12.0,0.063095734448,ZERO_KEY,6.5378,3,2,1,0,0,0,1,0,0,0,0,0,2988,1504,1504,21,15001,25,0,0,0,0,0,23,0,1,30127,0,False,False,0,"{""afterpulse_total_count"": 25, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.005,0.01
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,951,0,0.0,29851.35302,0.0126183,0.0032988,0.02193779,12,464,487,0.0001513255,2.15045e-05,0.0,0.01321586,0.0,0.0,1,95,24.0,0.003981071706,ZERO_KEY,6.4413,0,0,0,0,0,0,1,0,0,0,0,0,182,80,80,0,958,0,0,0,0,0,0,0,0,1,1882,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.005,0.01
135.0,True,10000000,bb84-decoy,BB84DecoyProtocol,529,0,0.0,14962.788036,0.02079395,0.0046869,0.036901,11,277,252,8.2842e-05,1.59899e-05,0.0,0.01810865,0.0625,0.0,1,53,27.0,0.001995262315,ZERO_KEY,6.2093,0,0,0,0,0,0,1,0,0,0,0,0,101,48,48,1,549,1,0,0,0,0,0,0,0,1,1069,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.005,0.01
150.0,True,10000000,bb84-decoy,BB84DecoyProtocol,259,0,0.0,7499.578149,0.01544402,0.0,0.03906852,4,120,139,4.03452e-05,8.5009e-06,0.0,0.01652893,0.0,0.0,1,26,30.0,0.001,ZERO_KEY,6.0554,0,0,0,0,0,0,1,0,0,0,0,0,53,25,25,0,250,0,0,0,0,0,0,0,0,1,489,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,30.0,0.0,0.005,0.01
45.0,False,10000000,bb84-decoy,BB84DecoyProtocol,30063,5704,0.0005704,937554.855239,0.0,0.0,0.0001227,0,15028,15035,0.0047063145,0.0009133566,0.0,0.0,0.0,0.0,0,3006,9.0,0.125892541179,OK,6.5749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60005,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.01,0.002
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,14992,1998,0.0001998,471544.43659,0.0,0.0,0.00024603,0,7492,7500,0.0023436718,0.0004629551,0.0,0.0,0.0,0.0,0,1499,12.0,0.063095734448,OK,6.5153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29852,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.01,0.002
75.0,False,10000000,bb84-decoy,BB84DecoyProtocol,7511,648,6.48e-05,236749.698801,0.0,0.0,0.00049101,0,3808,3703,0.0011697694,0.0002458816,0.0,0.0,0.0,0.0,0,751,15.0,0.031622776602,OK,6.1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15118,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,15.0,0.0,0.01,0.002
90.0,False,10000000,bb84-decoy,BB84DecoyProtocol,3740,0,0.0,118761.113627,0.0,0.0,0.00098585,0,1844,1896,0.0005885285,0.0001048816,0.0,0.0,0.0,0.0,0,374,18.0,0.015848931925,ZERO_KEY,6.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7471,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,18.0,0.0,0.01,0.002
105.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1921,0,0.0,59548.01098,0.0,0.0,0.00191845,0,933,988,0.0003015937,5.59877e-05,0.0,0.0,0.0,0.0,0,192,21.0,0.007943282347,ZERO_KEY,6.4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3845,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.01,0.002
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,993,0,0.0,29851.35302,0.0,0.0,0.00370799,0,511,482,0.0001525482,3.89716e-05,0.0,0.0,0.0,0.0,0,99,24.0,0.003981071706,ZERO_KEY,6.5795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.01,0.002
75.0,True,10000000,bb84-decoy,BB84DecoyProtocol,7641,0,0.0,236749.698801,0.01413428,0.01122874,0.01703981,108,3828,3813,0.0011924046,0.0002435272,4.996e-07,0.01384035,0.01848049,0.0,1,764,15.0,0.031622776602,ZERO_KEY,14.6415,0,0,0,0,0,0,1,0,0,0,0,0,1582,772,772,10,7587,11,0,0,0,0,0,3,0,1,15137,0,False,False,0,"{""afterpulse_total_count"": 11, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,15.0,0.0,0.005,0.01
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,3800,0,0.0,118761.113627,0.01342105,0.00923325,0.01760886,51,1930,1870,0.0005930747,0.0001195357,1.0002e-06,0.01320596,0.0125523,0.5,1,380,18.0,0.015848931925,ZERO_KEY,13.1644,0,0,0,0,0,0,1,0,0,0,0,0,782,400,400,6,3849,12,0,0,0,0,0,0,0,1,7623,0,False,False,0,"{""afterpulse_total_count"": 12, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,18.0,0.0,0.005,0.01
105.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1920,0,0.0,59548.01098,0.0140625,0.00773033,0.02039467,27,925,995,0.0002991513,6.24689e-05,0.0,0.01337047,0.024,0.0,1,192,21.0,0.007943282347,ZERO_KEY,6.2609,0,0,0,0,0,0,1,0,0,0,0,0,357,179,179,1,1896,4,0,0,0,0,0,2,0,1,3838,0,False,False,0,"{""afterpulse_total_count"": 4, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.005,0.01
15.0,True,10000000,bb84-decoy,BB84DecoyProtocol,118327,16030,0.001603,3655851.421332,0.01251616,0.01186641,0.01316592,1481,59159,59168,0.0184683373,0.0037487258,9.9973e-06,0.01235426,0.01347565,0.55,1,11833,3.0,0.501187233627,OK,7.0376,105,52,53,0,0,0,1,0,0,0,0,0,19108,9581,9581,171,118583,257,0,0,0,0,0,759,0,1,237043,0,False,False,0,"{""afterpulse_total_count"": 257, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,3.0,0.0,0.01,0.002
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,59946,5578,0.0005578,1857667.938681,0.01276149,0.01183064,0.01369233,765,30019,29927,0.0093456355,0.0019254888,7.0042e-06,0.01260699,0.01401869,0.28571429,1,5995,6.0,0.251188643151,OK,6.3233,20,7,13,0,0,0,1,0,0,0,0,0,9720,4982,4982,93,59694,140,0,0,0,0,0,187,0,1,119696,0,False,False,0,"{""afterpulse_total_count"": 140, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.01,0.002
45.0,True,10000000,bb84-decoy,BB84DecoyProtocol,30161,1290,0.000129,937554.855239,0.01203541,0.01074007,0.01333075,363,15042,15119,0.0047217284,0.0009093563,1.4996e-06,0.0118552,0.01431718,0.33333333,1,3016,9.0,0.125892541179,OK,6.3357,7,5,2,0,0,0,1,0,0,0,0,0,4869,2397,2397,42,30140,59,0,0,0,0,0,43,0,1,60346,0,False,False,0,"{""afterpulse_total_count"": 59, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,9.0,0.0,0.01,0.002
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,15336,181,1.81e-05,471544.43659,0.01128065,0.00948062,0.01308067,173,7637,7699,0.002391671,0.0004911915,2.5005e-06,0.0108029,0.01424212,0.8,1,1534,12.0,0.063095734448,OK,6.9641,1,0,1,0,0,0,1,0,0,0,0,0,2389,1216,1216,29,15242,40,0,0,0,0,0,21,0,1,30444,0,False,False,0,"{""afterpulse_total_count"": 40, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,12.0,0.0,0.01,0.002
75.0,True,10000000,bb84-decoy,BB84DecoyProtocol,7597,0,0.0,236749.698801,0.01263657,0.00986333,0.0154098,96,3828,3769,0.0011865787,0.0002388117,0.0,0.01222082,0.01882845,0.0,1,760,15.0,0.031622776602,ZERO_KEY,6.781,0,0,0,0,0,0,1,0,0,0,0,0,1188,609,609,14,7641,20,0,0,0,0,0,6,0,1,15271,0,False,False,0,"{""afterpulse_total_count"": 20, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,15.0,0.0,0.01,0.002
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,3872,0,0.0,118761.113627,0.01239669,0.00839042,0.01640297,48,1929,1943,0.0006016608,0.0001296797,9.995e-07,0.01273885,0.00772201,0.0,1,387,18.0,0.015848931925,ZERO_KEY,6.9053,0,0,0,0,0,0,1,0,0,0,0,0,581,283,283,6,3985,8,0,0,0,0,0,2,0,1,7822,0,False,False,0,"{""afterpulse_total_count"": 8, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,18.0,0.0,0.01,0.002
105.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1933,0,0.0,59548.01098,0.01034661,0.00475875,0.01593447,20,963,970,0.0003044202,5.3493e-05,0.0,0.01040526,0.00934579,0.0,1,193,21.0,0.007943282347,ZERO_KEY,7.095,0,0,0,0,0,0,1,0,0,0,0,0,312,163,163,0,2035,1,0,0,0,0,0,1,0,1,3897,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,21.0,0.0,0.01,0.002
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,983,0,0.0,29851.35302,0.01424212,0.00470374,0.0237805,14,504,479,0.0001542133,2.89734e-05,0.0,0.01405405,0.01724138,0.0,1,98,24.0,0.003981071706,ZERO_KEY,6.3345,0,0,0,0,0,0,1,0,0,0,0,0,143,66,66,0,989,0,0,0,0,0,0,0,0,1,1921,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,24.0,0.0,0.01,0.002
135.0,True,10000000,bb84-decoy,BB84DecoyProtocol,509,0,0.0,14962.788036,0.02750491,0.00929154,0.04571828,14,257,252,7.93074e-05,1.65038e-05,0.0,0.02731092,0.03030303,0.0,1,51,27.0,0.001995262315,ZERO_KEY,6.8582,0,0,0,0,0,0,1,0,0,0,0,0,81,39,39,1,457,1,0,0,0,0,0,0,0,1,975,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,27.0,0.0,0.01,0.002
0.0,False,10000000,bb84-decoy,BB84DecoyProtocol,231918,65523,0.0065523,7100768.934142,0.0,0.0,1.591e-05,0,115864,116054,0.0361220506,0.0075774597,0.0,0.0,0.0,0.0,0,23192,0.0,1.0,OK,7.2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463266,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,0.0,0.0,0.01,0.002
15.0,False,10000000,bb84-decoy,BB84DecoyProtocol,117634,29982,0.0029982,3655851.421332,0.0,0.0,3.136e-05,0,58736,58898,0.0183503621,0.0037552206,0.0,0.0,0.0,0.0,0,11763,3.0,0.501187233627,OK,16.3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235991,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,3.0,0.0,0.01,0.002
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,60079,14907,0.0014907,1857667.938681,0.0,0.0,6.14e-05,0,30126,29953,0.0093602853,0.0019509569,0.0,0.0,0.0,0.0,0,6008,6.0,0.251188643151,OK,15.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119749,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.5,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,6e-07,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,25.0,6.0,0.0,0.01,0.002
