distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,sweep_source_intended_proof
70.0,False,10000000,bb84-decoy,BB84DecoyProtocol,16615,3931,0.0003931,297913.24554,0.0,0.0,0.000222,0,8282,8333,0.0026638544,0.0003153482,0.0,0.0,0.0,0.0,0,1662,14.0,0.039810717055,OK,5.9164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33212,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
100.0,True,10000000,bb84-decoy,BB84DecoyProtocol,4213,602,6.02e-05,74957.836219,0.01519108,0.01096874,0.01941341,64,2131,2082,0.0006764127,7.45781e-05,1.5012e-06,0.01502093,0.01342282,0.33333333,1,421,20.0,0.01,OK,11.5391,0,0,0,0,0,0,1,0,0,0,0,0,806,373,373,5,4225,7,0,0,0,0,0,2,0,1,8401,0,False,False,0,"{""afterpulse_total_count"": 7, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
110.0,True,10000000,bb84-decoy,BB84DecoyProtocol,2608,385,3.85e-05,47305.011649,0.01495399,0.00918806,0.02071991,39,1259,1349,0.0004179414,4.90635e-05,5.002e-07,0.01474691,0.02040816,0.0,1,261,22.0,0.006309573445,OK,11.3469,1,0,1,0,0,0,1,0,0,0,0,0,533,269,269,4,2679,7,0,0,0,0,0,2,0,1,5222,0,False,False,0,"{""afterpulse_total_count"": 7, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,MA_2005
100.0,False,10000000,bb84-decoy,BB84DecoyProtocol,4286,951,9.51e-05,74957.836219,0.0,0.0,0.00086031,0,2138,2148,0.0006882172,7.89425e-05,0.0,0.0,0.0,0.0,0,429,20.0,0.01,OK,5.8137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8481,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
110.0,False,10000000,bb84-decoy,BB84DecoyProtocol,2712,732,7.32e-05,47305.011649,0.0,0.0,0.00135928,0,1378,1334,0.0004336532,5.50219e-05,0.0,0.0,0.0,0.0,0,271,22.0,0.006309573445,OK,5.2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5319,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1621,338,3.38e-05,29851.35302,0.0,0.0,0.00227309,0,844,777,0.0002603764,2.89894e-05,0.0,0.0,0.0,0.0,0,162,24.0,0.003981071706,OK,5.5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
130.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1059,183,1.83e-05,18836.486761,0.0,0.0,0.0034773,0,519,540,0.0001706456,1.74902e-05,0.0,0.0,0.0,0.0,0,106,26.0,0.002511886432,OK,5.2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2107,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
140.0,False,10000000,bb84-decoy,BB84DecoyProtocol,686,174,1.74e-05,11885.639336,0.0,0.0,0.00536294,0,327,359,0.0001098314,1.35044e-05,0.0,0.0,0.0,0.0,0,69,28.0,0.001584893192,OK,5.4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
150.0,False,10000000,bb84-decoy,BB84DecoyProtocol,406,1,1e-07,7499.578149,0.0,0.0,0.00904476,0,193,213,6.6326e-05,3.9989e-06,0.0,0.0,0.0,0.0,0,41,30.0,0.001,OK,5.4725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
80.0,False,10000000,bb84-decoy,BB84DecoyProtocol,10449,2469,0.0002469,188125.672884,0.0,0.0,0.00035297,0,5234,5215,0.0016758892,0.0001982761,0.0,0.0,0.0,0.0,0,1045,16.0,0.025118864315,OK,6.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20926,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
90.0,False,10000000,bb84-decoy,BB84DecoyProtocol,6774,1317,0.0001317,118761.113627,0.0,0.0,0.00054442,0,3421,3353,0.001090172,0.0001174742,0.0,0.0,0.0,0.0,0,677,18.0,0.015848931925,OK,10.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13437,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
20.0,True,10000000,bb84-decoy,BB84DecoyProtocol,163041,9780,0.000978,2920410.345794,0.01511276,0.01450762,0.01571791,2464,81715,81326,0.0261742362,0.002981649,1.90112e-05,0.01499666,0.01491287,0.52631579,1,16304,4.0,0.398107170553,OK,6.0969,244,125,119,0,0,0,1,0,0,0,0,0,33502,16627,16627,222,163688,309,0,0,0,0,0,1381,0,1,326849,0,False,False,0,"{""afterpulse_total_count"": 309, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,103582,6153,0.0006153,1857667.938681,0.01507984,0.01431818,0.0158415,1562,51390,52192,0.0166250647,0.0018941243,9.9948e-06,0.01499313,0.01480307,0.5,1,10358,6.0,0.251188643151,OK,6.2644,108,61,47,0,0,0,1,0,0,0,0,0,20904,10449,10449,126,104242,209,0,0,0,0,0,574,0,1,208418,0,False,False,0,"{""afterpulse_total_count"": 209, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
40.0,True,10000000,bb84-decoy,BB84DecoyProtocol,65662,3437,0.0003437,1178166.633955,0.01507721,0.01411579,0.01603864,990,33135,32527,0.0105495101,0.0011858441,5.496e-06,0.01499708,0.01517707,0.45454545,1,6566,8.0,0.158489319246,OK,5.9264,40,20,20,0,0,0,1,0,0,0,0,0,13040,6461,6461,78,65722,120,0,0,0,0,0,213,0,1,131854,0,False,False,0,"{""afterpulse_total_count"": 120, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
50.0,True,10000000,bb84-decoy,BB84DecoyProtocol,41705,2124,0.0002124,745804.867286,0.01505815,0.01383116,0.01628513,628,20826,20879,0.006701695,0.0007493133,3.5e-06,0.01500075,0.01466667,0.42857143,1,4170,10.0,0.1,OK,6.3354,13,6,7,0,0,0,1,0,0,0,0,0,8251,4123,4123,47,42007,88,0,0,0,0,0,93,0,1,83408,0,False,False,0,"{""afterpulse_total_count"": 88, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,394043,28580,0.002858,7100768.934142,0.01510241,0.01471484,0.01548998,5951,197112,196931,0.063161239,0.007430082,4.09893e-05,0.01500041,0.01502898,0.5,1,39404,0.0,1.0,OK,6.7748,1538,797,741,0,0,0,1,0,0,0,0,0,82609,41097,41097,533,394877,755,0,0,0,0,0,7910,0,1,789475,0,False,False,0,"{""afterpulse_total_count"": 755, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
10.0,True,10000000,bb84-decoy,BB84DecoyProtocol,254354,18238,0.0018238,4570014.367521,0.015101,0.0146123,0.0155897,3841,127375,126979,0.0407929253,0.0047859944,2.65054e-05,0.01500063,0.01493005,0.50943396,1,25435,2.0,0.63095734448,OK,7.4312,646,338,308,0,0,0,1,0,0,0,0,0,52421,26159,26159,361,255423,512,0,0,0,0,0,3323,0,1,509609,0,False,False,0,"{""afterpulse_total_count"": 512, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
100.0,True,10000000,bb84-decoy,BB84DecoyProtocol,4173,263,2.63e-05,74957.836219,0.01509705,0.01103537,0.01915873,63,2049,2124,0.0006697698,7.70789e-05,0.0,0.0151779,0.01298701,0.0,1,417,20.0,0.01,OK,5.6058,0,0,0,0,0,0,1,0,0,0,0,0,841,438,438,6,4260,8,0,0,0,0,0,1,0,1,8472,0,False,False,0,"{""afterpulse_total_count"": 8, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
110.0,True,10000000,bb84-decoy,BB84DecoyProtocol,2663,305,3.05e-05,47305.011649,0.01502065,0.00987252,0.02016879,40,1324,1339,0.0004250842,5.60118e-05,0.0,0.01489612,0.01785714,0.0,1,266,22.0,0.006309573445,OK,5.1227,0,0,0,0,0,0,1,0,0,0,0,0,502,238,238,5,2651,6,0,0,0,0,0,2,0,1,5300,0,False,False,0,"{""afterpulse_total_count"": 6, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
140.0,True,10000000,bb84-decoy,BB84DecoyProtocol,695,0,0.0,11885.639336,0.01438849,0.00334497,0.02543201,10,345,350,0.000112511,9.9957e-06,0.0,0.01481481,0.0,0.0,1,70,28.0,0.001584893192,ZERO_KEY,5.5702,0,0,0,0,0,0,1,0,0,0,0,0,132,72,72,0,666,1,0,0,0,0,0,0,0,1,1350,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
150.0,True,10000000,bb84-decoy,BB84DecoyProtocol,380,48,4.8e-06,7499.578149,0.01578947,0.00078694,0.03079201,6,206,174,6.04804e-05,8.002e-06,5.004e-07,0.01652893,0.0,0.0,1,38,30.0,0.001,OK,5.3167,0,0,0,0,0,0,1,0,0,0,0,0,79,49,49,1,418,1,0,0,0,0,0,0,0,1,839,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1638,82,8.2e-06,29851.35302,0.01404151,0.00562813,0.0224549,23,791,847,0.0002638965,2.70153e-05,0.0,0.0145202,0.0,0.0,1,164,24.0,0.003981071706,OK,6.2579,0,0,0,0,0,0,1,0,0,0,0,0,335,184,184,0,1713,1,0,0,0,0,0,0,0,1,3360,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
130.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1044,173,1.73e-05,18836.486761,0.01436782,0.0049246,0.02381103,15,559,485,0.0001666417,2.20098e-05,0.0,0.015,0.0,0.0,1,104,26.0,0.002511886432,OK,5.4475,0,0,0,0,0,0,1,0,0,0,0,0,216,106,106,1,1023,1,0,0,0,0,0,2,0,1,2087,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
80.0,True,10000000,bb84-decoy,BB84DecoyProtocol,10659,747,7.47e-05,188125.672884,0.01510461,0.01251553,0.01769369,161,5339,5320,0.0017092146,0.0002000803,1.0001e-06,0.01501414,0.015,0.5,1,1066,16.0,0.025118864315,OK,6.953,1,1,0,0,0,0,1,0,0,0,0,0,2049,1058,1058,8,10480,13,0,0,0,0,0,8,0,1,21231,0,False,False,0,"{""afterpulse_total_count"": 13, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,6670,390,3.9e-05,118761.113627,0.0149925,0.01179401,0.01819099,100,3332,3338,0.0010698483,0.0001240576,1e-06,0.01495327,0.01612903,0.0,1,667,18.0,0.015848931925,OK,6.7299,0,0,0,0,0,0,1,0,0,0,0,0,1316,693,693,5,6727,11,0,0,0,0,0,2,0,1,13336,0,False,False,0,"{""afterpulse_total_count"": 11, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
20.0,False,10000000,bb84-decoy,BB84DecoyProtocol,162358,13041,0.0013041,2920410.345794,0.0,0.0,2.272e-05,0,81415,80943,0.0260746196,0.0029515183,0.0,0.0,0.0,0.0,0,16236,4.0,0.398107170553,OK,6.2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325508,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,TIGHT
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,104062,8060,0.000806,1857667.938681,0.0,0.0,3.545e-05,0,51751,52311,0.0167105944,0.0018965823,0.0,0.0,0.0,0.0,0,10406,6.0,0.251188643151,OK,5.7359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207722,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,TIGHT
0.0,False,10000000,bb84-decoy,BB84DecoyProtocol,393458,41656,0.0041656,7100768.934142,0.0,0.0,9.38e-06,0,195990,197468,0.0631078645,0.0073359004,0.0,0.0,0.0,0.0,0,39346,0.0,1.0,OK,6.6538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787269,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,TIGHT
10.0,False,10000000,bb84-decoy,BB84DecoyProtocol,254418,24994,0.0024994,4570014.367521,0.0,0.0,1.45e-05,0,127229,127189,0.0408362979,0.0046728271,0.0,0.0,0.0,0.0,0,25442,2.0,0.63095734448,OK,6.1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508896,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,TIGHT
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,26314,1061,0.0001061,471544.43659,0.01512503,0.01358026,0.01666979,398,13101,13213,0.0042296176,0.0004606052,3.5026e-06,0.01500827,0.01520087,0.42857143,1,2631,12.0,0.063095734448,OK,11.9964,2,2,0,0,0,0,1,0,0,0,0,0,5295,2705,2705,30,26330,43,0,0,0,0,0,52,0,1,52538,0,False,False,0,"{""afterpulse_total_count"": 43, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
70.0,True,10000000,bb84-decoy,BB84DecoyProtocol,16736,763,7.63e-05,297913.24554,0.01499761,0.01308705,0.01690817,251,8350,8386,0.0026898031,0.0002990456,4.998e-07,0.01499659,0.01505017,0.0,1,1674,14.0,0.039810717055,OK,11.386,3,1,2,0,0,0,1,0,0,0,0,0,3328,1656,1656,19,16746,34,0,0,0,0,0,21,0,1,33177,0,False,False,0,"{""afterpulse_total_count"": 34, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,WANG_2005
40.0,False,10000000,bb84-decoy,BB84DecoyProtocol,65694,4864,0.0004864,1178166.633955,0.0,0.0,5.615e-05,0,32806,32888,0.010542048,0.0012081885,0.0,0.0,0.0,0.0,0,6569,8.0,0.158489319246,OK,7.7889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131737,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,TIGHT
50.0,False,10000000,bb84-decoy,BB84DecoyProtocol,41716,2132,0.0002132,745804.867286,0.0,0.0,8.842e-05,0,20945,20771,0.0067065962,0.0007379816,0.0,0.0,0.0,0.0,0,4172,10.0,0.1,OK,9.3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83379,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,TIGHT
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,26342,669,6.69e-05,471544.43659,0.0,0.0,0.00014003,0,13341,13001,0.004232241,0.0004771963,0.0,0.0,0.0,0.0,0,2634,12.0,0.063095734448,OK,5.5526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52838,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,TIGHT
70.0,False,10000000,bb84-decoy,BB84DecoyProtocol,16686,0,0.0,297913.24554,0.0,0.0,0.00022105,0,8332,8354,0.0026829873,0.000294792,0.0,0.0,0.0,0.0,0,1669,14.0,0.039810717055,ZERO_KEY,5.5809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33182,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,TIGHT
100.0,False,10000000,bb84-decoy,BB84DecoyProtocol,4149,0,0.0,74957.836219,0.0,0.0,0.00088871,0,2092,2057,0.0006654174,7.75563e-05,0.0,0.0,0.0,0.0,0,415,20.0,0.01,ZERO_KEY,5.4338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8431,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.9,0.6,0.1,0.2,0.0,0.2,False,0,0.15,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,TIGHT
