distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,sweep_detector_det_eff_d0
10.0,True,1000000,bb84-decoy,BB84DecoyProtocol,56179,0,0.0,21239145.816525,0.27269976,0.26902003,0.27640299,15320,28136,28043,0.0618871797,0.0371518874,0.0298259242,0.24910003,0.41332263,0.50016694,220,5618,2.0,0.63095734448,ZERO_KEY,2.9963,1073,524,549,0,0,0,220,0,0,0,0,0,3852,1989,1989,1472,58060,5535,0,0,0,0,0,2532,0,220,115776,0,False,False,0,"{""afterpulse_total_count"": 5535, ""ap_depth_d0"": 0,",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
120.0,True,1000000,bb84-decoy,BB84DecoyProtocol,394,0,0.0,159052.907952,0.27411168,0.23063867,0.32101548,108,200,194,0.0004250191,0.0003298252,0.0002100357,0.26176471,0.3030303,0.47619048,1,39,24.0,0.003981071706,ZERO_KEY,1.2967,0,0,0,0,0,0,1,0,0,0,0,0,20,12,12,6,436,38,0,0,0,0,0,4,0,1,819,0,False,False,0,"{""afterpulse_total_count"": 38, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
70.0,False,1000000,bb84-decoy,BB84DecoyProtocol,3858,0,0.0,1573634.820199,0.0,0.0,0.00095571,0,1922,1936,0.0047058236,0.0009085373,1.00448e-05,0.0,0.0,0.0,0,386,14.0,0.039810717055,ZERO_KEY,3.1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7751,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
80.0,False,1000000,bb84-decoy,BB84DecoyProtocol,2469,0,0.0,997239.776633,0.0,0.0,0.00149296,0,1247,1222,0.0030183893,0.0005379504,1.99629e-05,0.0,0.0,0.0,0,247,16.0,0.025118864315,ZERO_KEY,3.2677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4881,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
90.0,True,1000000,bb84-decoy,BB84DecoyProtocol,1667,0,0.0,630957.287304,0.27714457,0.2557662,0.29931035,462,832,835,0.0018354952,0.0011184119,0.0008640698,0.24166099,0.51785714,0.51162791,1,167,18.0,0.015848931925,ZERO_KEY,1.9255,2,1,1,0,0,0,1,0,0,0,0,0,101,48,48,17,1623,170,0,0,0,0,0,5,0,1,3284,0,False,False,0,"{""afterpulse_total_count"": 170, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
0.0,False,1000000,bb84-decoy,BB84DecoyProtocol,82687,22043,0.022043,30860666.66667,0.0,0.0,4.461e-05,0,41476,41211,0.1004017321,0.0238566808,0.0006468627,0.0,0.0,0.50769231,0,8269,0.0,1.0,OK,3.4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165519,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
50.0,True,1000000,bb84-decoy,BB84DecoyProtocol,9950,0,0.0,3883510.226736,0.26693467,0.25826183,0.27574413,2656,4910,5040,0.010992334,0.0063043652,0.0052379181,0.24428783,0.38765823,0.49904031,6,995,10.0,0.1,ZERO_KEY,2.2579,39,23,16,0,0,0,6,0,0,0,0,0,642,308,308,114,10009,1043,0,0,0,0,0,78,0,6,20274,0,False,False,0,"{""afterpulse_total_count"": 1043, ""ap_depth_d0"": 0,",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
60.0,True,1000000,bb84-decoy,BB84DecoyProtocol,6443,0,0.0,2476946.440175,0.26990532,0.25909456,0.28092472,1739,3196,3247,0.0071274965,0.0040160643,0.0033843997,0.24807153,0.39900249,0.5,2,644,12.0,0.063095734448,ZERO_KEY,2.4677,9,6,3,0,0,0,2,0,0,0,0,0,406,194,194,89,6356,621,0,0,0,0,0,46,0,2,12826,0,False,False,0,"{""afterpulse_total_count"": 621, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
20.0,True,1000000,bb84-decoy,BB84DecoyProtocol,37405,0,0.0,14228526.587909,0.2704986,0.26600146,0.27503139,10118,18652,18753,0.0412341515,0.024028021,0.020035167,0.24637988,0.42149105,0.4994985,104,3740,4.0,0.398107170553,ZERO_KEY,3.6575,420,210,210,0,0,0,104,0,0,0,0,0,2366,1141,1141,772,38270,3745,0,0,0,0,0,1123,0,104,76339,0,False,False,0,"{""afterpulse_total_count"": 3745, ""ap_depth_d0"": 0,",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
140.0,True,1000000,bb84-decoy,BB84DecoyProtocol,165,0,0.0,63365.599387,0.29090909,0.22292069,0.36657871,48,80,85,0.0001887708,6.99147e-05,7.00238e-05,0.25827815,0.71428571,0.42857143,1,16,28.0,0.001584893192,ZERO_KEY,1.2359,0,0,0,0,0,0,1,0,0,0,0,0,13,6,6,3,166,13,0,0,0,0,0,0,0,1,346,0,False,False,0,"{""afterpulse_total_count"": 13, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.05,1,0,True,False,False,er_25.0db,2.8706829971541617e-05,0.5,0.8,0.1,0.1,0.0,0.1,False,0,0.8,0.15,1e-06,2e-06,50.0,45.0,293.0,293.0,50.0,0.8
